,index,alpha,n. in session,datetime,website title,kind,location (coordinates),query,presence at 5 km,presence at 10 km,presence at 20 km,location (name)
12,,0.0,0.0,04/06/19 01:58:48,Telefonia mobile | 50 GB 4G + Minuti Illimitati | KenaMobile.it‎,ADS A,45.478771_9.186033,Telefonia mobile,No ADS,No ADS,No ADS,to be implemented
13,,0.0,0.0,04/06/19 01:58:48,Promozioni Gestori Telefonia Mobile | Trova 10 migliori risultati‎,ADS B,45.478771_9.186033,Telefonia mobile,No ADS,False,No ADS,to be implemented
14,,0.0,1.0,04/06/19 01:58:48,Migliore Offerta Rete Mobile | Cerca Migliore Offerta Rete Mobile‎,ADS B,45.478771_9.186033,Telefonia mobile,No ADS,False,No ADS,to be implemented
15,,0.0,2.0,04/06/19 01:58:48,Offerte Telefonia Mobile A Confronto | Cerca qui‎,ADS B,45.478771_9.186033,Telefonia mobile,No ADS,True,No ADS,to be implemented
16,,0.0,0.0,05/06/19 16:27:13,"Offerta Telefonia Mobile | Offerta Mobile a 7,99€/mese | iliad.it‎",ADS A,45.478771_9.186033,Telefonia mobile,False,,,to be implemented
17,,0.0,1.0,05/06/19 16:27:13,Telefonia Mobile Tariffe Migliori | Trova 10 migliori risultati | smarter.com‎,ADS A,45.478771_9.186033,Telefonia mobile,True,,,to be implemented
18,,0.0,0.0,05/06/19 16:32:42,"Offerta Telefonia Mobile | 7,99€/mese | iliad | iliad.it‎",ADS A,45.478771_9.186033,Telefonia mobile,False,False,False,to be implemented
19,,0.0,1.0,05/06/19 16:32:42,"<h3><a class=""V0MxL KLi8Vd"" data-arwt=""//www.googleadservices.com/pagead/aclk?sa=L&amp;ai=DChcSEwjN_Z3Cx9LiAhWI6HcKHXljAhEYABADGgJlZg&amp;ohost=www.google.com&amp;cid=CAASEuRoA9tSugm3FiN7L4_9U1vnWA&amp;sig=AOD64_1H0HOUkYEussb94CLAjbBlxUB23g&amp;adurl=&amp;q="" data-ved=""2ahUKEwi75pnCx9LiAhVLKuwKHbggDHoQqyQoAHoECA4QCA"" href=""https://www.iliad.it/offerta-iliad-799.html"" onmousedown=""return google.f['LmvwCb'](this)"" ontouchstart=""return google.f['bez1fd'](this)"">L'offerta mensile</a>",ADS A,45.478771_9.186033,Telefonia mobile,,,,to be implemented
20,,0.0,2.0,05/06/19 16:32:42,"<h3><a class=""V0MxL KLi8Vd"" data-arwt=""//www.googleadservices.com/pagead/aclk?sa=L&amp;ai=DChcSEwjN_Z3Cx9LiAhWI6HcKHXljAhEYABAGGgJlZg&amp;ohost=www.google.com&amp;cid=CAASEuRoA9tSugm3FiN7L4_9U1vnWA&amp;sig=AOD64_1hMeAlu4xavOau66ABk974gDi3Cw&amp;adurl=&amp;q="" data-ved=""2ahUKEwi75pnCx9LiAhVLKuwKHbggDHoQqyQoAXoECA4QCQ"" href=""https://www.iliad.it/copertura/index.html"" onmousedown=""return google.f['LmvwCb'](this)"" ontouchstart=""return google.f['bez1fd'](this)"">Verifica copertura</a>",ADS A,45.478771_9.186033,Telefonia mobile,,,,to be implemented
21,,0.0,3.0,05/06/19 16:32:42,Promozioni Gestori Telefonia Mobile | Trova 10 migliori risultati‎,ADS A,45.478771_9.186033,Telefonia mobile,True,True,True,to be implemented
22,,0.0,0.0,05/06/19 16:34:55,"Offerta Mobile a 7,99€/mese | Offerta di Telefonia Mobile | iliad | iliad.it‎",ADS A,45.478771_9.186033,Telefonia mobile,False,False,No ADS,to be implemented
23,,0.0,1.0,05/06/19 16:34:55,"<h3><a class=""V0MxL KLi8Vd"" data-arwt=""//www.googleadservices.com/pagead/aclk?sa=L&amp;ai=DChcSEwiWjtmByNLiAhXEKdMKHaIlDo4YABABGgJ3Yg&amp;ohost=www.google.com&amp;cid=CAASEuRoCivdFZBWL43gsq994HpbKA&amp;sig=AOD64_2ANJD29sxrb2rCHlmI7TfxuW0pRg&amp;adurl=&amp;q="" data-ved=""2ahUKEwi6-NSByNLiAhVQy6QKHeG3BX4QqyQoAHoECA8QCA"" href=""https://www.iliad.it/offerta-iliad-799.html"" onmousedown=""return google.f['LmvwCb'](this)"" ontouchstart=""return google.f['bez1fd'](this)"">L'offerta mensile</a>",ADS A,45.478771_9.186033,Telefonia mobile,,,,to be implemented
24,,0.0,2.0,05/06/19 16:34:55,"<h3><a class=""V0MxL KLi8Vd"" data-arwt=""//www.googleadservices.com/pagead/aclk?sa=L&amp;ai=DChcSEwiWjtmByNLiAhXEKdMKHaIlDo4YABACGgJ3Yg&amp;ohost=www.google.com&amp;cid=CAASEuRoCivdFZBWL43gsq994HpbKA&amp;sig=AOD64_22lMZcT28NXNZ6cymKOnyZ9dwwCw&amp;adurl=&amp;q="" data-ved=""2ahUKEwi6-NSByNLiAhVQy6QKHeG3BX4QqyQoAXoECA8QCQ"" href=""https://www.iliad.it/copertura/index.html"" onmousedown=""return google.f['LmvwCb'](this)"" ontouchstart=""return google.f['bez1fd'](this)"">Verifica copertura</a>",ADS A,45.478771_9.186033,Telefonia mobile,,,,to be implemented
25,,,,05/06/19 16:37:06,Not Available,NO ADS BOXES,M_i,Telefonia mobile,,,,to be implemented
26,,0.0,0.0,05/06/19 16:43:18,Migliore Offerte Telefonia Mobile | Trova 10 migliori risultati | smarter.com‎,ADS A,45.478771_9.186033,Telefonia mobile,True,True,,to be implemented
27,,0.0,0.0,05/06/19 19:55:48,"Iliad.it | Offerta di Telefonia Mobile | Offerta Mobile a 7,99€/mese‎",ADS A,45.478771_9.186033,Telefonia mobile,False,False,,to be implemented
28,,0.0,1.0,05/06/19 19:55:48,"<h3><a class=""V0MxL KLi8Vd"" data-arwt=""//www.googleadservices.com/pagead/aclk?sa=L&amp;ai=DChcSEwjM8c309NLiAhWZ53cKHepgCH8YABABGgJlZg&amp;ohost=www.google.com&amp;cid=CAASE-RolWM_oluK8ZX_hhdAM0QhGWc&amp;sig=AOD64_0mGqbzp7em8HYy6GKdQTtf4-DJkQ&amp;adurl=&amp;q="" data-ved=""2ahUKEwjk_sj09NLiAhWC5KQKHS-bCJsQqyQoAHoECA4QCA"" href=""https://www.iliad.it/offerta-iliad-799.html"" onmousedown=""return google.f['LmvwCb'](this)"" ontouchstart=""return google.f['bez1fd'](this)"">L'offerta mensile</a>",ADS A,45.478771_9.186033,Telefonia mobile,,,,to be implemented
29,,0.0,2.0,05/06/19 19:55:48,"<h3><a class=""V0MxL KLi8Vd"" data-arwt=""//www.googleadservices.com/pagead/aclk?sa=L&amp;ai=DChcSEwjM8c309NLiAhWZ53cKHepgCH8YABACGgJlZg&amp;ohost=www.google.com&amp;cid=CAASE-RolWM_oluK8ZX_hhdAM0QhGWc&amp;sig=AOD64_2jwDqbzFq0EzKzRJCgXPtckQ0Z5A&amp;adurl=&amp;q="" data-ved=""2ahUKEwjk_sj09NLiAhWC5KQKHS-bCJsQqyQoAXoECA4QCQ"" href=""https://www.iliad.it/copertura/index.html"" onmousedown=""return google.f['LmvwCb'](this)"" ontouchstart=""return google.f['bez1fd'](this)"">Verifica copertura</a>",ADS A,45.478771_9.186033,Telefonia mobile,,,,to be implemented
30,,0.0,0.0,05/06/19 19:57:05,"Migliore Offerta Mobile | Offerta iliad a 7,99€/mese | iliad.it‎",ADS A,45.478771_9.186033,Telefonia mobile,False,False,False,to be implemented
31,,0.0,1.0,05/06/19 19:57:05,"<h3><a class=""V0MxL KLi8Vd"" data-arwt=""//www.googleadservices.com/pagead/aclk?sa=L&amp;ai=DChcSEwjI18yZ9dLiAhWO5HcKHZjGD28YABABGgJlZg&amp;ohost=www.google.com&amp;cid=CAASEuRoRTlNaS_HxflNtDqRqqr2gg&amp;sig=AOD64_380SSSHA_IAJ5z8vC1D7PLTXpEXQ&amp;adurl=&amp;q="" data-ved=""2ahUKEwi098eZ9dLiAhXF_aQKHR2XDzEQqyQoAHoECA4QBA"" href=""https://www.iliad.it/offerta-iliad-799.html"" onmousedown=""return google.f['LmvwCb'](this)"" ontouchstart=""return google.f['bez1fd'](this)"">L'offerta mensile</a>",ADS A,45.478771_9.186033,Telefonia mobile,,,,to be implemented
32,,0.0,2.0,05/06/19 19:57:05,"<h3><a class=""V0MxL KLi8Vd"" data-arwt=""//www.googleadservices.com/pagead/aclk?sa=L&amp;ai=DChcSEwjI18yZ9dLiAhWO5HcKHZjGD28YABACGgJlZg&amp;ohost=www.google.com&amp;cid=CAASEuRoRTlNaS_HxflNtDqRqqr2gg&amp;sig=AOD64_0WA7Iyz9kwBFHxnajRI_s9N370bw&amp;adurl=&amp;q="" data-ved=""2ahUKEwi098eZ9dLiAhXF_aQKHR2XDzEQqyQoAXoECA4QBQ"" href=""https://www.iliad.it/copertura/index.html"" onmousedown=""return google.f['LmvwCb'](this)"" ontouchstart=""return google.f['bez1fd'](this)"">Verifica copertura</a>",ADS A,45.478771_9.186033,Telefonia mobile,,,,to be implemented
33,,0.0,3.0,05/06/19 19:57:05,Migliore Offerte Telefonia Mobile | Trova 10 migliori risultati | smarter.com‎,ADS A,45.478771_9.186033,Telefonia mobile,True,True,True,to be implemented
34,,0.0,0.0,05/06/19 20:03:29,"Offerta Mobile a 7,99€/mese | Offerta di Telefonia Mobile | iliad.it‎",ADS A,45.478771_9.186033,Telefonia mobile,False,,,to be implemented
35,,0.0,1.0,05/06/19 20:03:29,"<h3><a class=""V0MxL KLi8Vd"" data-arwt=""//www.googleadservices.com/pagead/aclk?sa=L&amp;ai=DChcSEwj8-czQ9tLiAhXICtMKHVTHCIYYABABGgJ3Yg&amp;ohost=www.google.com&amp;cid=CAASE-RoIAZqlWAFfz5yD4vHzZkp70w&amp;sig=AOD64_36MfB05d7sCyjEur5B4UnfZ4D8-w&amp;adurl=&amp;q="" data-ved=""2ahUKEwjCh8jQ9tLiAhUCjqQKHS4cDFEQqyQoAHoECA4QCQ"" href=""https://www.iliad.it/offerta-iliad-799.html"" onmousedown=""return google.f['LmvwCb'](this)"" ontouchstart=""return google.f['bez1fd'](this)"">L'offerta mensile</a>",ADS A,45.478771_9.186033,Telefonia mobile,,,,to be implemented
36,,0.0,2.0,05/06/19 20:03:29,"<h3><a class=""V0MxL KLi8Vd"" data-arwt=""//www.googleadservices.com/pagead/aclk?sa=L&amp;ai=DChcSEwj8-czQ9tLiAhXICtMKHVTHCIYYABACGgJ3Yg&amp;ohost=www.google.com&amp;cid=CAASE-RoIAZqlWAFfz5yD4vHzZkp70w&amp;sig=AOD64_07UjT_ZcosH4IxQZkyhr3iMZTv0A&amp;adurl=&amp;q="" data-ved=""2ahUKEwjCh8jQ9tLiAhUCjqQKHS4cDFEQqyQoAXoECA4QCg"" href=""https://www.iliad.it/copertura/index.html"" onmousedown=""return google.f['LmvwCb'](this)"" ontouchstart=""return google.f['bez1fd'](this)"">Verifica copertura</a>",ADS A,45.478771_9.186033,Telefonia mobile,,,,to be implemented
37,,0.0,0.0,05/06/19 20:03:45,"Offerta Mobile a 7,99€/mese | Offerta di Telefonia Mobile‎",ADS B,45.478771_9.186033,Telefonia mobile,No ADS,No ADS,No ADS,to be implemented
38,,0.0,1.0,05/06/19 20:03:45,Migliori Tariffe Telefoniche Mobile | Trova 10 migliori risultati‎,ADS B,45.478771_9.186033,Telefonia mobile,No ADS,No ADS,No ADS,to be implemented
39,,0.0,2.0,05/06/19 20:03:45,"Le migliori offerte mobili | a partire da 4,90 mese‎",ADS B,45.478771_9.186033,Telefonia mobile,No ADS,No ADS,No ADS,to be implemented
40,,0.0,0.0,05/06/19 20:04:30,"Offerta di Telefonia Mobile | Offerta iliad a 7,99€/mese | iliad.it‎",ADS A,45.478771_9.186033,Telefonia mobile,False,False,False,to be implemented
41,,0.0,1.0,05/06/19 20:04:30,"<h3><a class=""V0MxL KLi8Vd"" data-arwt=""//www.googleadservices.com/pagead/aclk?sa=L&amp;ai=DChcSEwj53Pft9tLiAhVMVdMKHYVjAKcYABABGgJ3Yg&amp;ohost=www.google.com&amp;cid=CAASEuRoxiVTThM6MJboOiDxiJGc-w&amp;sig=AOD64_01zzAVOBWgApuPgHna9l3ebfzIcA&amp;adurl=&amp;q="" data-ved=""2ahUKEwiYyvLt9tLiAhXDyqQKHWQYDBQQqyQoAHoECAwQCQ"" href=""https://www.iliad.it/offerta-iliad-799.html"" onmousedown=""return google.f['LmvwCb'](this)"" ontouchstart=""return google.f['bez1fd'](this)"">L'offerta mensile</a>",ADS A,45.478771_9.186033,Telefonia mobile,,,,to be implemented
42,,0.0,2.0,05/06/19 20:04:30,"<h3><a class=""V0MxL KLi8Vd"" data-arwt=""//www.googleadservices.com/pagead/aclk?sa=L&amp;ai=DChcSEwj53Pft9tLiAhVMVdMKHYVjAKcYABACGgJ3Yg&amp;ohost=www.google.com&amp;cid=CAASEuRoxiVTThM6MJboOiDxiJGc-w&amp;sig=AOD64_3FI-BxHmAsYrfcudqI-3gzzltKqg&amp;adurl=&amp;q="" data-ved=""2ahUKEwiYyvLt9tLiAhXDyqQKHWQYDBQQqyQoAXoECAwQCg"" href=""https://www.iliad.it/copertura/index.html"" onmousedown=""return google.f['LmvwCb'](this)"" ontouchstart=""return google.f['bez1fd'](this)"">Verifica copertura</a>",ADS A,45.478771_9.186033,Telefonia mobile,,,,to be implemented
43,,0.0,3.0,05/06/19 20:04:30,Migliore Offerte Telefonia Mobile | Trova 10 migliori risultati | smarter.com‎,ADS A,45.478771_9.186033,Telefonia mobile,True,True,True,to be implemented
44,,0.0,0.0,05/06/19 20:05:07,Promozioni Gestori Telefonia Mobile | Trova 10 migliori risultati‎,ADS B,45.478771_9.186033,Telefonia mobile,No ADS,True,No ADS,to be implemented
45,,0.0,0.0,05/06/19 20:07:19,Migliore Offerte Telefonia Mobile | Trova 10 migliori risultati‎,ADS B,45.478771_9.186033,Telefonia mobile,No ADS,True,No ADS,to be implemented
46,,0.0,0.0,05/06/19 20:09:31,Migliore Offerte Telefonia Mobile | Trova 10 migliori risultati‎,ADS B,45.478771_9.186033,Telefonia mobile,No ADS,No ADS,No ADS,to be implemented
47,,0.0,0.0,05/06/19 20:11:42,Promozioni Gestori Telefonia Mobile | Trova 10 migliori risultati‎,ADS B,45.478771_9.186033,Telefonia mobile,No ADS,False,No ADS,to be implemented
48,,0.0,1.0,05/06/19 20:11:42,Ultime Offerte Telefonia Mobile | Cerca qui‎,ADS B,45.478771_9.186033,Telefonia mobile,No ADS,True,No ADS,to be implemented
49,,0.0,0.0,05/06/19 20:13:54,Telefonia Mobile Migliori Offerte | Trova 10 migliori risultati‎,ADS B,45.478771_9.186033,Telefonia mobile,No ADS,False,No ADS,to be implemented
50,,0.0,1.0,05/06/19 20:13:54,"Telefonia Mobile | Offerta a 7,99€/mese‎",ADS B,45.478771_9.186033,Telefonia mobile,No ADS,False,No ADS,to be implemented
51,,0.0,2.0,05/06/19 20:13:54,Telefonia Mobile Tariffe | Cerca Telefonia Mobile Tariffe‎,ADS B,45.478771_9.186033,Telefonia mobile,No ADS,True,No ADS,to be implemented
52,,0.0,0.0,05/06/19 20:16:05,Promozioni Gestori Telefonia Mobile | Trova 10 migliori risultati‎,ADS B,45.478771_9.186033,Telefonia mobile,False,False,False,to be implemented
53,,0.0,1.0,05/06/19 20:16:05,"Offerta iliad a 7,99€/mese | Migliore Offerta Mobile‎",ADS B,45.478771_9.186033,Telefonia mobile,False,False,False,to be implemented
54,,0.0,2.0,05/06/19 20:16:05,Ultime Offerte Telefonia Mobile | Cerca qui‎,ADS B,45.478771_9.186033,Telefonia mobile,True,True,True,to be implemented
55,,0.0,0.0,05/06/19 20:18:17,Promozioni Gestori Telefonia Mobile | Trova 10 migliori risultati‎,ADS B,45.478771_9.186033,Telefonia mobile,No ADS,False,No ADS,to be implemented
56,,0.0,1.0,05/06/19 20:18:17,"Offerta Mobile a 7,99€/mese | Per sempre, senza vincoli‎",ADS B,45.478771_9.186033,Telefonia mobile,No ADS,False,No ADS,to be implemented
57,,0.0,2.0,05/06/19 20:18:17,Telefonia Mobile Tariffe | Cerca Telefonia Mobile Tariffe‎,ADS B,45.478771_9.186033,Telefonia mobile,No ADS,True,No ADS,to be implemented
58,,0.0,0.0,05/06/19 20:18:38,"Offerta Mobile a 7,99€/mese | Offerta di Telefonia Mobile‎",ADS B,45.478771_9.186033,Telefonia mobile,No ADS,No ADS,No ADS,to be implemented
59,,0.0,0.0,05/06/19 20:19:46,Migliore Offerta Mobile Ricaricabile | Trova 10 migliori risultati‎,ADS A,45.478771_9.186033,Telefonia mobile,False,False,False,to be implemented
60,,0.0,1.0,05/06/19 20:19:46,"Migliore Offerta Mobile | 7,99€/mese per Sempre | iliad | iliad.it‎",ADS A,45.478771_9.186033,Telefonia mobile,False,False,False,to be implemented
61,,0.0,2.0,05/06/19 20:19:46,Offerte Telefonia Mobile A Confronto | Risultati di Qualità | ask.it‎,ADS A,45.478771_9.186033,Telefonia mobile,False,False,False,to be implemented
62,,0.0,3.0,05/06/19 20:19:46,Migliore Tariffa Telefonica | Cerca Migliore Tariffa Telefonica | iZito.it‎,ADS A,45.478771_9.186033,Telefonia mobile,True,True,True,to be implemented
63,,0.0,0.0,05/06/19 20:22:00,Offerta Telefonia Mobile | Best Operator 2018 | iliad.it‎,ADS A,45.478771_9.186033,Telefonia mobile,No ADS,No ADS,False,to be implemented
64,,0.0,1.0,05/06/19 20:22:00,"<h3><a class=""V0MxL KLi8Vd"" data-arwt=""//www.googleadservices.com/pagead/aclk?sa=L&amp;ai=DChcSEwjkva3i-tLiAhUTRNMKHYCTAm0YABABGgJ3Yg&amp;ohost=www.google.com&amp;cid=CAASEuRoVg-Y_g9v9tsblx4MmiPoDg&amp;sig=AOD64_2OTItMOmbLl4DprLps6e_TNqRvxQ&amp;adurl=&amp;q="" data-ved=""2ahUKEwjG1qbi-tLiAhU87uAKHaT1A1gQqyQoAHoECBMQBQ"" href=""https://www.iliad.it/offerta-iliad-799.html"" onmousedown=""return google.f['LmvwCb'](this)"" ontouchstart=""return google.f['bez1fd'](this)"">L'offerta mensile</a>",ADS A,45.478771_9.186033,Telefonia mobile,,,,to be implemented
65,,0.0,2.0,05/06/19 20:22:00,"<h3><a class=""V0MxL KLi8Vd"" data-arwt=""//www.googleadservices.com/pagead/aclk?sa=L&amp;ai=DChcSEwjkva3i-tLiAhUTRNMKHYCTAm0YABADGgJ3Yg&amp;ohost=www.google.com&amp;cid=CAASEuRoVg-Y_g9v9tsblx4MmiPoDg&amp;sig=AOD64_1Kh7nDTj-Q-8ihMW8FKLIVp3hQJg&amp;adurl=&amp;q="" data-ved=""2ahUKEwjG1qbi-tLiAhU87uAKHaT1A1gQqyQoAXoECBMQBg"" href=""https://www.iliad.it/copertura/index.html"" onmousedown=""return google.f['LmvwCb'](this)"" ontouchstart=""return google.f['bez1fd'](this)"">Verifica copertura</a>",ADS A,45.478771_9.186033,Telefonia mobile,,,,to be implemented
66,,0.0,3.0,05/06/19 20:22:00,Migliore Offerte Telefonia Mobile | Trova 10 migliori risultati | smarter.com‎,ADS A,45.478771_9.186033,Telefonia mobile,No ADS,No ADS,True,to be implemented
67,,,,05/06/19 20:24:13,Not Available,NO ADS BOXES,M_i,Telefonia mobile,,,,to be implemented
68,,,,05/06/19 20:28:27,Not Available,NO ADS BOXES,M_i,Telefonia mobile,,,,to be implemented
69,,0.0,0.0,05/06/19 21:08:41,"Offerta iliad a 7,99€/mese | Offerta Mobile Migliore‎",ADS B,45.478771_9.186033,Telefonia mobile,No ADS,No ADS,No ADS,to be implemented
70,,0.0,1.0,05/06/19 21:08:41,Migliore Offerte Telefonia Mobile | Trova 10 migliori risultati‎,ADS B,45.478771_9.186033,Telefonia mobile,No ADS,No ADS,No ADS,to be implemented
71,,0.0,0.0,05/06/19 21:10:54,Migliore Offerte Telefonia Mobile | Trova 10 migliori risultati‎,ADS B,45.478771_9.186033,Telefonia mobile,No ADS,No ADS,No ADS,to be implemented
72,,,,05/06/19 21:13:06,Not Available,NO ADS BOXES,M_i,Telefonia mobile,,,,to be implemented
73,,0.0,0.0,05/06/19 21:17:10,Telefonia Mobile Migliori Offerte | Trova 10 migliori risultati‎,ADS B,45.478771_9.186033,Telefonia mobile,No ADS,No ADS,No ADS,to be implemented
74,,0.0,1.0,05/06/19 21:17:10,"Offerta di Telefonia Mobile | Offerta Mobile a 7,99€/mese‎",ADS B,45.478771_9.186033,Telefonia mobile,No ADS,No ADS,No ADS,to be implemented
75,,0.0,0.0,05/06/19 21:19:22,Migliore Offerte Telefonia Mobile | Trova 10 migliori risultati‎,ADS B,45.478771_9.186033,Telefonia mobile,No ADS,No ADS,No ADS,to be implemented
76,,0.0,1.0,05/06/19 21:19:22,Migliore Offerta Rete Mobile | Cerca Migliore Offerta Rete Mobile‎,ADS B,45.478771_9.186033,Telefonia mobile,No ADS,No ADS,No ADS,to be implemented
77,,0.0,2.0,05/06/19 21:19:22,"Offerta Mobile a 7,99€/mese | Offerta di Telefonia Mobile‎",ADS B,45.478771_9.186033,Telefonia mobile,No ADS,No ADS,No ADS,to be implemented
78,,0.0,0.0,05/06/19 21:21:36,"Offerta Telefonia Mobile | Offerta Mobile a 7,99€/mese‎",ADS B,45.478771_9.186033,Telefonia mobile,No ADS,No ADS,No ADS,to be implemented
79,,0.0,1.0,05/06/19 21:21:36,Migliore Offerte Telefonia Mobile | Trova 10 migliori risultati‎,ADS B,45.478771_9.186033,Telefonia mobile,No ADS,No ADS,No ADS,to be implemented
80,,0.0,2.0,05/06/19 21:21:36,Telefonia Mobile Tariffe | Cerca Telefonia Mobile Tariffe‎,ADS B,45.478771_9.186033,Telefonia mobile,No ADS,No ADS,No ADS,to be implemented
81,,0.0,0.0,06/06/19 01:18:05,Telefonia mobile | 50 GB 4G + Minuti Illimitati | KenaMobile.it‎,ADS A,45.478771_9.186033,Telefonia mobile,True,True,True,to be implemented
82,,0.0,0.0,06/06/19 01:18:05,"Offerta Mobile a 7,99€/mese | Offerta di Telefonia Mobile‎",ADS B,45.478771_9.186033,Telefonia mobile,No ADS,No ADS,No ADS,to be implemented
83,,0.0,0.0,06/06/19 01:18:37,Telefonia mobile | 50 GB 4G + Minuti Illimitati | KenaMobile.it‎,ADS A,45.478771_9.186033,Telefonia mobile,False,False,False,to be implemented
84,,0.0,1.0,06/06/19 01:18:37,"<h3><a class=""V0MxL KLi8Vd"" data-arwt=""//www.googleadservices.com/pagead/aclk?sa=L&amp;ai=DChcSEwis0_KIvdPiAhUFzXcKHWpsA_IYABABGgJlZg&amp;ohost=www.google.com&amp;cid=CAASE-Ro4eqWa4n_hydlUAjq7lm5FuE&amp;sig=AOD64_1LYweu8QJpN2jwIqXchyIRjO9B0Q&amp;adurl=&amp;q="" data-ved=""2ahUKEwjOmO2IvdPiAhVBKewKHXn4CYkQqyQoAHoECBQQBA"" href=""https://www.kenamobile.it/offerte/"" onmousedown=""return google.f['LmvwCb'](this)"" ontouchstart=""return google.f['bez1fd'](this)"">Tutte le offerte</a>",ADS A,45.478771_9.186033,Telefonia mobile,,,,to be implemented
85,,0.0,2.0,06/06/19 01:18:37,"<h3><a class=""V0MxL KLi8Vd"" data-arwt=""//www.googleadservices.com/pagead/aclk?sa=L&amp;ai=DChcSEwis0_KIvdPiAhUFzXcKHWpsA_IYABACGgJlZg&amp;ohost=www.google.com&amp;cid=CAASE-Ro4eqWa4n_hydlUAjq7lm5FuE&amp;sig=AOD64_3v7AI9kETNjR_EJHPaR84_VoOLmA&amp;adurl=&amp;q="" data-ved=""2ahUKEwjOmO2IvdPiAhVBKewKHXn4CYkQqyQoAXoECBQQBQ"" href=""https://www.kenamobile.it/prodotto/kena-6-99-limited-edition/"" onmousedown=""return google.f['LmvwCb'](this)"" ontouchstart=""return google.f['bez1fd'](this)"">Kena 6,99</a>",ADS A,45.478771_9.186033,Telefonia mobile,,,,to be implemented
86,,0.0,0.0,06/06/19 01:22:25,Telefonia mobile | 50 GB 4G + Minuti Illimitati | KenaMobile.it‎,ADS A,45.478771_9.186033,Telefonia mobile,False,,,to be implemented
87,,0.0,1.0,06/06/19 01:22:25,"<h3><a class=""V0MxL KLi8Vd"" data-arwt=""//www.googleadservices.com/pagead/aclk?sa=L&amp;ai=DChcSEwjB2qv1vdPiAhXV5HcKHeSBCqEYABABGgJlZg&amp;ohost=www.google.com&amp;cid=CAASE-RoW3covID5_vJkJQQZPEQZ6AU&amp;sig=AOD64_3Y1RlISQ-xmAEXnMnqPxgJF71_sQ&amp;adurl=&amp;q="" data-ved=""2ahUKEwjBo6f1vdPiAhVDKuwKHTnbCYwQqyQoAHoECA0QBA"" href=""https://www.kenamobile.it/offerte/"" onmousedown=""return google.f['LmvwCb'](this)"" ontouchstart=""return google.f['bez1fd'](this)"">Tutte le offerte</a>",ADS A,45.478771_9.186033,Telefonia mobile,,,,to be implemented
